text,category
"EMENTA: RECURSO EXTRAORDINÁRIO. PREVIDENCIÁRIO. SERVIDOR DO BANCO CENTRAL DO BRASIL. PENSÃO INSTITUÍDA ANTES DA PROMULGAÇÃO DA CONSTITUIÇÃO DA REPÚBLICA DE 1988. PEDIDO DE EQUIPARAÇÃO DE VENCIMENTOS COM SERVIDORES DA ATIVA. ALEGAÇÃO DE CONTRARIEDADE AOS ARTS. 5º, CAPUT, E INC. I, 39, § 1º, 40, §§ 4º E 5º, DA CONSTITUIÇÃO E AO ART. 20 DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITÓRIAS. IMPOSSIBILIDADE. PRECEDENTES. RECURSO AO QUAL SE NEGA PROVIMENTO.",RECURSO EXTRAORDINÁRIO
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. PROCESSUAL CIVIL. 1. JULGAMENTO DO SUPERIOR TRIBUNAL DE JUSTIÇA. FUNDAMENTO INFRACONSTITUCIONAL. AUSÊNCIA DE PRECLUSÃO DA QUESTÃO CONSTITUCIONAL. PRECEDENTES. 2. EXECUÇÃO CONTRA A FAZENDA PÚBLICA. SENTENÇA PROFERIDA EM AÇÃO COLETIVA. FUNDAMENTO INFRACONSTITUCIONAL. AUSÊNCIA DE REPERCUSSÃO GERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"HONORÁRIOS ADVOCATÍCIOS – FIXAÇÃO – PERCENTUAL MÍNIMO – ARTIGO 20, § 3º, DO CÓDIGO DE PROCESSO CIVIL – ALCANCE. Uma vez fixados os honorários advocatícios no mínimo legal, descabe cogitar o excesso.",AGRAVO REGIMENTAL
"IMPOSTO SOBRE CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS – BASE DE INCIDÊNCIA REDUZIDA – SISTEMA OPCIONAL. Sendo opcional o sistema a envolver base do tributo reduzida, não se tem violência ao princípio da não cumulatividade no que considerado o crédito de forma proporcional.",RECURSO EXTRAORDINÁRIO
"RECURSO EXTRAORDINÁRIO – PREJUÍZO – PRECLUSÃO. Uma vez negado seguimento ao recurso extraordinário e não interposto agravo regimental no prazo de cinco dias, descabe, sob a óptica de inexatidão material, afastar a preclusão do que decidido.",AGRAVO REGIMENTAL
"SERVIDOR – ESTABILIDADE – AUSÊNCIA – DEMISSÃO – DEVIDO PROCESSO LEGAL – OBSERVÂNCIA – PRECEDENTES. Na demissão de servidor público, ainda que sem estabilidade, faz-se necessária a observância de processo administrativo. Agravo Regimental no Recurso Extraordinário nº 608.679, relatado na 1ª Turma pelo ministro Dias Toffoli, publicado no Diário de 25 de junho de 2013, e Recurso Extraordinário nº 223.904, relatado na 2ª Turma pela ministra Ellen Gracie, veiculado no Diário de 6 de agosto de 2004.",AGRAVO REGIMENTAL
"EMENTA: EMBARGOS DE DECLARAÇÃO NO AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. EXECUÇÃO PROVISÓRIA DE DÉBITOS DA FAZENDA PÚBLICA. CONTRARIEDADE AO ART. 100 DA CONSTITUIÇÃO, COM A REDAÇÃO DA EMENDA CONSTITUCIONAL N. 30/2000. 1. Repercussão geral do tema reconhecida no Recurso Extraordinário n. 489.516-RG. Tema 45. 2. Embargos de declaração acolhidos para, atribuindo-lhes efeitos infringentes, anular os acórdãos embargados e determinar a devolução destes autos ao Tribunal de origem para que seja observado o disposto no art. 543-B do Código de Processo Civil.",EMBARGOS DE DECLARAÇÃO
Embargos de declaração em agravo regimental em recurso extraordinário. 2. Omissão. Ocorrência. Tributário. PIS. Art. 239 da Constituição Federal. Inexistência de engessamento da contribuição. Precedentes. 3. Embargos de declaração acolhidos sem efeitos modificativos para reconhecer a omissão. Decisão embargada mantida.,EMBARGOS DE DECLARAÇÃO
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. ADMINISTRATIVO. LICENÇA-PRÊMIO NÃO GOZADA. CONVERSÃO EM PECÚNIA. EXTENSÃO AOS SERVIDORES ADMITIDOS SOB A LEI ESTADUAL N. 500/1974. ANÁLISE PRÉVIA DA LEGISLAÇÃO INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
Agravo regimental em recurso extraordinário. 2. Poluição da Baia de Guanabara. Multa imposta por autoridade municipal competente. 3. Enunciado das Súmulas 279 e 283 do STF. 4. Ausência de argumentos suficientes a infirmar a decisão agravada. 5. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
RECURSO – INTERESSE DE AGIR. O recorrido não detém interesse em opor-se à decisão que implica a declaração de prejuízo do extraordinário.,AGRAVO REGIMENTAL
"Embargos de declaração em embargos de declaração em agravo regimental em agravo de instrumento. 2. Inclusão do ICMS na base de cálculo da COFINS e da contribuição ao PIS. Reconhecimento da repercussão geral. 3. Embargos acolhidos. 4. Recurso extraordinário devolvido ao tribunal de origem, com base no disposto no art. 543-B do CPC.",EMBARGOS DE DECLARAÇÃO
"Agravo regimental em ecurso extraordinário. 2. Tributário. Imposto de renda retido na fonte. Proventos. Beneficiários com idade superior a sessenta e cinco anos. Art. 153, § 2º, II, da Constituição Federal (Com redação anterior à EC n. 20/98). Não autoaplicabilidade. 3. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
"Embargos de declaração nos embargos de declaração no recurso extraordinário. 2. Precatório judicial. Não incidência de juros moratórios durante o período a que se refere o art. 100, § 1º, da Constituição da República. Súmula Vinculante 17. 3. Embargos de declaração acolhidos.",EMBARGOS DE DECLARAÇÃO
"Agravo regimental em recurso extraordinário. 2. Tributário. Vedação de dedução da base de cálculo do imposto de renda dos valores gastos pela pessoa jurídica a título de impostos ou contribuições nas hipóteses previstas. Art. 41, § 1º, da Lei 8.981/95. 3. Constitucionalidade. 4. Dispositivo que não amplia o conceito de renda além dos limites estabelecidos pela Constituição. 5. Ofensa ao princípio da isonomia. Não ocorrência. 6. Violação ao art. 5º, XXXV e LIV, da Constituição. Não ocorrência. 7. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. CONSTITUCIONAL. VEREADOR. IMUNIDADE MATERIAL. AUSÊNCIA DE PERTINÊNCIA ENTRE O PRONUNCIAMENTO E O EXERCÍCIO DA VEREANÇA. DANOS MORAIS COMPROVADOS. INDENIZAÇÃO. REEXAME DE PROVAS SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. TRIBUTÁRIO. 1. INSTITUIÇÕES FINANCEIRAS. ALÍQUOTA DIFERENCIADA DA CONTRIBUIÇÃO SOCIAL SOBRE O LUCRO LÍQUIDO - CSLL. INEXISTÊNCIA DE AFRONTA AO PRINCÍPIO DA ISONOMIA TRIBUTÁRIA. PRECEDENTES. 2. PRINCÍPIO DA ANTERIORIDADE NONAGESIMAL OBSERVADO PELO TRIBUNAL DE ORIGEM: AUSÊNCIA DE INTERESSE RECURSAL. 3. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. CONSTITUCIONAL E TRIBUTÁRIO. CONTRIBUIÇÃO PREVIDENCIÁRIA. EMPRESA PRESTADORA DE SERVIÇOS MÉDICOS. ALEGAÇÃO DE CONTRARIEDADE AOS ARTS. 5º, INC. II, E 150, INC. I, DA CONSTITUIÇÃO DA REPÚBLICA. AUSÊNCIA DE PREQUESTIONAMENTO. SÚMULAS NS. 282 E 356 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",AGRAVO REGIMENTAL
EMENTA: EMBARGOS DE DECLARAÇÃO NOS EMBARGOS DE DECLARAÇÃO NO RECURSO EXTRAORDINÁRIO. PROCESSO CIVIL. ERRO MATERIAL. RECURSO NÃO CONHECIDO PELA AUSÊNCIA DE PODERES DO SUBSCRITOR. PROCURAÇÃO NOS AUTOS JUNTADA POR LINHA. EMBARGOS DE DECLARAÇÃO ACOLHIDOS.,EMBARGOS DE DECLARAÇÃO
"EMBARGOS DECLARATÓRIOS – JULGAMENTO. O exame dos embargos declaratórios pressupõe compreensão da angústia das partes e dos representantes processuais. Surgindo omissão quanto à juntada das razões prevalecentes no julgamento ocorrido, impõe-se a acolhida do pedido veiculado.",EMBARGOS DE DECLARAÇÃO
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
"CONTRIBUIÇÃO – SEGURIDADE SOCIAL – EMPREGADOR. A contribuição social a cargo do empregador incide sobre ganhos habituais do empregado, a qualquer título, quer anteriores, quer posteriores à Emenda Constitucional nº 20/1998 – inteligência dos artigos 195, inciso I, e 201, § 11, da Constituição Federal.",RECURSO EXTRAORDINÁRIO
"IMUNIDADE – DISCIPLINA – LEI COMPLEMENTAR. Ante a Constituição Federal, que a todos indistintamente submete, a regência de imunidade faz-se mediante lei complementar.",RECURSO EXTRAORDINÁRIO
"EMENTA: TRIBUTÁRIO. CONTRIBUIÇÃO SOCIAL. § 6º DO ART. 195, DA CONSTITUIÇÃO DA REPÚBLICA: APLICAÇÃO À CONTRIBUIÇÃO AO PIS. LEI DE CONVERSÃO DE MEDIDA PROVISÓRIA. DISPOSITIVO SUSCITADO AUSENTE DO TEXTO DA MEDIDA PROVISÓRIA: CONTAGEM DA ANTERIORIDADE NONAGESIMAL A PARTIR DA PUBLICAÇÃO DA LEI. 1. A contribuição ao PIS sujeita-se à regra do § 6o do art. 195 da Constituição da República. 2. Aplicação da anterioridade nonagesimal à majoração de alíquota feita na conversão de medida provisória em lei. 3. Recurso extraordinário ao qual se nega provimento.",RECURSO EXTRAORDINÁRIO
"EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CADERNETA DE POUPANÇA. CORREÇÃO MONETÁRIA. 1. Inexistência de contrariedade ao art. 93, inc. IX, da Constituição da República. 2. Reexame de fatos e provas. Súmula n. 279 do Supremo Tribunal Federal. 3. Agravo regimental ao qual se nega provimento.",AGRAVO REGIMENTAL
Agravo regimental em recurso extraordinário. 2. Direito administrativo. 3. Processo administrativo-disciplinar. Militar. 4. Nomeação de defensor dativo pela comissão processante. Bacharel em direito. Não configurado o cerceamento de defesa. 5. A falta de defesa por advogado no processo administrativo-disciplinar não ofende a Constituição (Súmula Vinculante 5). 6. Ausência de argumentos capazes de infirmar a decisão agravada. 7. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
Agravo regimental em recurso extraordinário. 2. Recurso que não impugna todos os fundamentos da decisão recorrida. 3. Incidência da Súmula 287. 4. Não exaurimento de instâncias ordinárias. 5. Óbice da Súmula 281. 6. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
"CONCURSO PÚBLICO – DIREITO À NOMEAÇÃO. Possui direto à nomeação candidato aprovado e classificado dentro de número de vagas anunciadas em edital de certame público, haja vista o disposto no artigo 37 da Carta da República. Precedente – Recurso Extraordinário 192.568/PI, de minha relatoria.",AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. CONSTITUCIONAL. INTERESSE LOCAL. ORDENAMENTO TERRITORIAL. COMPETÊNCIA LEGISLATIVA MUNICIPAL. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
Agravo regimental em recurso extraordinário. 2. Direito Administrativo. 3. Responsabilidade civil do Estado. Falha no sistema de registro do DETRAN. Indenização por danos materiais e morais. Inexistência. 4. Reexame de conteúdo fático-probatório. Incidência do Enunciado 279 da Súmula do STF. Precedentes. 5. Existência de fundamentos da decisão agravada não impugnados no agravo regimental. Verbete 283 da Súmula desta Corte. 6. Ausência de argumentos capazes de infirmar a decisão agravada. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
"Ementa: RECURSO. Extraordinário. Tributário. ICMS. Inadimplência do contribuinte. Imposição de restrições de caráter punitivo. Impossibilidade. Ausência de razões consistentes. Decisão mantida. Agravo regimental improvido. Nega-se provimento a agravo regimental tendente a impugnar, sem razões consistentes, decisão fundada em jurisprudência assente na Corte.",AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – REPERCUSSÃO GERAL ADMITIDA – PROCESSO VERSANDO A MATÉRIA – BAIXA À ORIGEM – MANUTENÇÃO. O tema relativo ao aproveitamento integral dos créditos de Imposto sobre Circulação de Mercadorias e Serviços nos casos em que a operação subsequente é beneficiada pela redução da base de cálculo teve repercussão geral admitida pelo Plenário Virtual no Recurso Extraordinário nº 590.046/PR. Impõe-se aguardar, na origem, o julgamento de mérito do paradigma.",AGRAVO REGIMENTAL
"AÇÃO RESCISÓRIA VERSUS UNIFORMIZAÇÃO DA JURISPRUDÊNCIA. O Direito possui princípios, institutos, expressões e vocábulos com sentido próprio, não cabendo colar a sinonímia às expressões “ação rescisória” e “uniformização da jurisprudência”. AÇÃO RESCISÓRIA – VERBETE Nº 343 DA SÚMULA DO SUPREMO. O Verbete nº 343 da Súmula do Supremo deve de ser observado em situação jurídica na qual, inexistente controle concentrado de constitucionalidade, haja entendimentos diversos sobre o alcance da norma, mormente quando o Supremo tenha sinalizado, num primeiro passo, óptica coincidente com a revelada na decisão rescindenda.",RECURSO EXTRAORDINÁRIO
RECURSO EXTRAORDINÁRIO – MATÉRIA LEGAL. O recurso extraordinário não serve à interpretação de normas estritamente legais.,AGRAVO REGIMENTAL
"EMENTA: RECURSO. Extraordinário. Inadmissibilidade. Jurisprudência assentada. Ausência de razões consistentes. Decisão mantida. Agravo regimental improvido. Nega-se provimento a agravo regimental tendente a impugnar, sem razões consistentes, decisão fundada em jurisprudência assente na Corte.",AGRAVO REGIMENTAL
CONCURSO PÚBLICO – ALTURA – LIMITE – ATRIBUIÇÕES – NATUREZA – CORRELAÇÃO LÓGICA – INEXISTÊNCIA. As limitações impostas ao acesso a cargos públicos somente são legítimas se justificadas pela natureza das atribuições a serem exercidas.,AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
EMENTA: RECURSO EXTRAORDINÁRIO. DIREITO ELEITORAL. DIREITO ADMINISTRATIVO. COMPETÊNCIA PARA JULGAR AS CONTAS DO PREFEITO MUNICIPAL: COMPETÊNCIA DA CÂMARA MUNICIPAL E DO TRIBUNAL DE CONTAS MUNICIPAL. REPERCUSSÃO GERAL RECONHECIDA. RECURSO PREJUDICADO. SUBSTITUIÇÃO DO RECURSO.,RECURSO EXTRAORDINÁRIO
"E M E N T A: RECURSO EXTRAORDINÁRIO – INCIDÊNCIA DO ISS SOBRE OS CONTRATOS DE FRANQUIA – LEI COMPLEMENTAR 116/2003 – DECISÃO EMBARGADA PROFERIDA EM MOMENTO NO QUAL O STF AINDA NÃO RECONHECERA A TRANSCENDÊNCIA DA CONTROVÉRSIA CONSTITUCIONAL – REPERCUSSÃO GERAL DA MATÉRIA QUE O PLENÁRIO DO SUPREMO TRIBUNAL FEDERAL, EM MOMENTO SUBSEQUENTE, VEIO A PROCLAMAR NA APRECIAÇÃO DO RE 603.136-RG/RJ – EMBARGOS DE DECLARAÇÃO ACOLHIDOS.",EMBARGOS DE DECLARAÇÃO
"TAXA PARA EXPEDIÇÃO DE DIPLOMA – UNIVERSIDADE PÚBLICA – ARTIGO 206, INCISO IV, DA CONSTITUIÇÃO FEDERAL. O mesmo raciocínio utilizado na elaboração do Verbete Vinculante nº 12 deve ser observado nas hipóteses de cobrança de taxa para a expedição de diploma em Universidade Pública, considerada a gratuidade do ensino público em estabelecimentos oficiais.",AGRAVO REGIMENTAL
"RESPONSABILIDADE CIVIL – SERVIÇO PÚBLICO – FURTO – POSTO DE PESAGEM – VEÍCULO. A teor do disposto no artigo 37, § 6º, da Constituição Federal, há responsabilidade civil de pessoa jurídica prestadora de serviço público em razão de dano decorrente de crime de furto praticado em posto de pesagem, considerada a omissão no dever de vigilância e falha na prestação e organização do serviço.",RECURSO EXTRAORDINÁRIO
"Ementa: DIREITO PROCESSUAL CONSTITUCIONAL. EMBARGOS DE DECLARAÇÃO EM RECURSO EXTRAORDINÁRIO. MATÉRIA INFRACONSTITUCIONAL. PRETENSÃO INFRINGENTE. 1. Não há obscuridade, contradição ou omissão em acórdão que deixa de analisar o mérito do recurso extraordinário em razão do caráter infraconstitucional das questões nele deduzidas. 2. A pretensão meramente infringente afasta a presença dos pressupostos de embargabilidade. 3. Embargos de declaração rejeitados.",EMBARGOS DE DECLARAÇÃO
"Embargos de declaração em agravo regimental em recurso extraordinário. 2. Previdenciário. Pensão por morte. Cônjuge varão. Requisitos legais diferenciados. Cônjuges. Princípio da isonomia. Repercussão geral reconhecida após a publicação do acórdão proferido pela Segunda Turma, ora embargado. Mérito pendente de apreciação pelo Plenário. Tema 457, RE-RG 659.424. 3. Embargos de declaração acolhidos, com efeitos infringentes, para anular o acórdão embargado e determinar a devolução dos autos ao Tribunal de origem, com base no art. 543-B do CPC.",EMBARGOS DE DECLARAÇÃO
"IMPOSTO DE RENDA – PERCEPÇÃO CUMULATIVA DE VALORES – ALÍQUOTA. A percepção cumulativa de valores há de de ser considerada, para efeito de fixação de alíquotas, presentes, individualmente, os exercícios envolvidos.",RECURSO EXTRAORDINÁRIO
"Recurso extraordinário. Repercussão geral da questão constitucional reconhecida. 2. Direito Constitucional e Tributário. 3. FINSOCIAL. Natureza jurídica de imposto. Incidência sobre o faturamento. 4. Alcance da imunidade prevista no art. 150, VI, d, da Constituição Federal, sobre livros, jornais, periódicos e papel destinado a sua impressão. Imunidade objetiva. Incidência sobre o objeto tributado. Na hipótese, cuida-se de tributo de incidente sobre o faturamento. Natureza pessoal. Não alcançado pela imunidade objetiva prevista no art. 150, VI, d, da Constituição Federal. 5. Recurso extraordinário a que se nega provimento.",RECURSO EXTRAORDINÁRIO
"EMENTA: RECURSO. Extraordinário. Inadmissibilidade. Jurisprudência assentada. Ausência de razões consistentes. Decisão mantida. Agravo regimental improvido. Nega-se provimento a agravo regimental tendente a impugnar, sem razões consistentes, decisão fundada em jurisprudência assente na Corte.",AGRAVO REGIMENTAL
"EMENTA: RECURSO. Embargos de declaração. Caráter infringente. Inadmissibilidade. Omissão, contradição ou obscuridade. Inexistência. Embargos de declaração rejeitados. Não se admitem embargos de declaração de decisão em que não há omissão, contradição nem obscuridade.",EMBARGOS DE DECLARAÇÃO
"EMENTA: EMBARGOS DE DECLARAÇÃO NO AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. CONSTITUCIONAL E PROCESSUAL CIVIL. ERRO DE CÁLCULO DAS VERBAS A SEREM REPASSADAS PELA UNIÃO A TÍTULO DE COMPLEMENTAÇÃO DO FUNDEF. DEVOLUÇÃO DOS VALORES INDEVIDAMENTE RETIDOS. 1. Repercussão geral do tema reconhecida no Recurso Extraordinário n. 635.347. 2. Embargos de declaração acolhidos para, atribuindo-lhes efeitos infringentes, anular o acórdão embargado e determinar a devolução destes autos ao Tribunal de origem para que seja observado o disposto no art. 543-B do Código de Processo Civil.",EMBARGOS DE DECLARAÇÃO
