ementa,acordao,entail
EMENTA: AGRAVO REGIMENTAL NO HABEAS CORPUS. PENAL. DESCAMINHO. DESCONSIDERAÇÃO DE ALEGADA REITERAÇÃO DELITIVA DO PACIENTE A IMPOSSIBILITAR A INCIDÊNCIA DO PRINCÍPIO DA INSIGNIFICÂNCIA. NECESSÁRIA CONTINUIDADE DA AÇÃO PENAL NA ORIGEM. AUSÊNCIA DE IMPUGNAÇÃO ESPECÍFICA DA DECISÃO AGRAVADA. DECISÃO AGRAVADA MANTIDA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em julgar prejudicado o recurso extraordinário, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Luiz Fux, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"Ementa: AGRAVO REGIMENTAL EM HABEAS CORPUS. PROCESUAL PENAL. NEGATIVA DE SEGUIMENTO. LISTISPENDÊNCIA. CONSTATAÇÃO. AUSÊNCIA DE IMPUGNAÇÃO DE FUNDAMENTO DA DECISÃO AGRAVADA. INCIDÊNCIA DO ART. 317, § 1º, DO RISTF. AGRAVO REGIMENTAL A QUE SE NEGA PROVIMENTO. I – O agravante não refutou todos os fundamentos da decisão agravada, o que atrai a incidência do art. 317, § 1º, do RISTF. Precedentes. II – Agravo regimental a que se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência da Ministra Cármen Lúcia, na conformidade da ata de julgamento e das notas taquigráficas, à unanimidade, em resolvendo questão de ordem, anulou o julgamento dos embargos de declaração no agravo regimental no recurso extraordinário, realizado no 10ª Sessão Ordinária, de 23/4/2013, nos termos do voto da Relatora. Ausentes, justificadamente, o Ministro Celso de Mello.",0
E M E N T A: AGRAVO DE INSTRUMENTO – ALEGADA VIOLAÇÃO A PRECEITOS INSCRITOS NA CONSTITUIÇÃO DA REPÚBLICA – AUSÊNCIA DE OFENSA DIRETA À CONSTITUIÇÃO – CONTENCIOSO DE MERA LEGALIDADE – RECURSO DE AGRAVO IMPROVIDO.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em deferir a ordem de habeas corpus, nos termos do voto do relator e por maioria, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"EMENTA: AGRAVO REGIMENTAL EM RECURSO EXTRAORDINÁRIO. TRIBUTÁRIO. INCIDÊNCIA DE IMPOSTO DE RENDA SOBRE JUROS DE MORA. LEI 4.506/1964. NECESSIDADE DE REEXAME DA NORMA INFRACONSTITUCIONAL PERTINENTE AO CASO. OFENSA INDIRETA. AGRAVO A QUE SE NEGA PROVIMENTO. I – É inadmissível o recurso extraordinário quando sua análise implica rever a interpretação de norma infraconstitucional que fundamenta a decisão a quo. A afronta à Constituição, se ocorrente, seria indireta. Precedentes. II – Agravo regimental a que se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em, por unanimidade, deferir a ordem quanto ao paciente e, por empate, deferir a ordem relativamente aos corréus, nos termos do voto do relator, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. TRIBUTÁRIO. ALEGADA CONTRARIEDADE AO PRINCÍPIO DA LEGALIDADE. SÚMULA N. 636 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em julgar prejudicada a impetração, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. 1. MEDIDA LIMINAR OU TUTELA ANTECIPADA: ATO DECISÓRIO NÃO DEFINITIVO. INVIABILIDADE DO RECURSO EXTRAORDINÁRIO. SÚMULA N. 735 DO SUPREMO TRIBUNAL FEDERAL. 2. HIPOTECA JUDICIÁRIA. NECESSIDADE DE ANÁLISE DA LEGISLAÇÃO PROCESSUAL ORDINÁRIA. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em julgar prejudicada a impetração, nos termos do voto do relator e por unanimidade, em sessão presidida pela Ministra Rosa Weber, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"EMENTA: AGRAVO REGIMENTAL EM AGRAVO DE INSTRUMENTO. DIREITO ADMINISTRATIVO. INEXISTÊNCIA DE REQUISITO LEGAL QUE JUSTIFIQUE A INEXIGIBILIDADE DE ATO LICITATÓRIO. AUSÊNCIA DE QUESTÃO CONSTITUCIONAL. SÚMULA 279/STF. Hipótese em que, para dissentir da conclusão firmada pelo Tribunal de origem, seria necessário analisar a legislação infraconstitucional aplicada ao caso, bem como reexaminar os fatos e provas constantes dos autos, o que é vedado em recurso extraordinário. Incidência da Súmula 279/STF. Ausência de argumentos capazes de infirmar a decisão agravada. Agravo regimental a que se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal, sob a Presidência do Ministro Marco Aurélio, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade de votos, em indeferir a ordem de habeas corpus, nos termos do voto do relator. Brasília, 10 de junho de 2014.",0
"DIREITO PROCESSUAL CIVIL. ALEGAÇÃO DE VIOLAÇÃO DA COISA JULGADA. MATÉRIA INFRACONSTITUCIONAL. REEXAME INCABÍVEL NO ÂMBITO DO RECURSO EXTRAORDINÁRIO. Impossibilidade de exame em recurso extraordinário de alegada violação, acaso existente, situada no âmbito infraconstitucional. Agravo regimental a que se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em conceder a ordem de habeas corpus, confirmando a liminar anteriormente deferida, nos termos do voto do relator e por unanimidade, em sessão presidida pela Ministra Rosa Weber, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
Agravo regimental em recurso extraordinário com agravo. 2. Representação sindical. 3. Análise de fatos e provas. Súmula nº 279. Precedentes. 4. Agravo regimental a que se nega provimento.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem de habeas corpus, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. CONSTITUCIONAL. PREFEITO MUNICIPAL. IMPROBIDADE ADMINISTRATIVA. APLICAÇÃO DA LEI N. 8.429/1992. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal, com ressalva da posição majoritária quanto ao não conhecimento da impetração, em indeferir a ordem de habeas corpus, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. ADMINISTRATIVO. MILITAR. PROCESSO DISCIPLINAR. PRESCRIÇÃO DA PRETENSÃO PUNITIVA. NECESSIDADE DO PRÉVIO EXAME DA LEGISLAÇÃO INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. REEXAME DE PROVAS. SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,"Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, denegar a ordem, nos termos do voto do Relator. Brasília, 24 de fevereiro de 2015.",0
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. REPERCUSSÃO GERAL DAS QUESTÕES CONSTITUCIONAIS. AUSÊNCIA DE PRELIMINAR. AGRAVO A QUE SE NEGA PROVIMENTO. I - Nos termos do art. 327, caput, do Regimento Interno do STF, com a redação dada pela Emenda Regimental 21/2007, os recursos que não apresentem preliminar de repercussão geral serão recusados. Exigência que também se aplica às hipóteses de repercussão geral presumida ou já reconhecida pelo Supremo Tribunal Federal. Precedentes. II - Agravo regimental a que se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"E M E N T A: RECURSO EXTRAORDINÁRIO COM AGRAVO (LEI Nº 12.322/2010) – CONTROVÉRSIA SUSCITADA NO ARE 750.489-RG/PR, REL. MIN. RICARDO LEWANDOWSKI – MATÉRIA A CUJO RESPEITO NÃO SE RECONHECEU A EXISTÊNCIA DE REPERCUSSÃO GERAL – RECURSO DE AGRAVO IMPROVIDO.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, confirmar a liminar anteriormente deferida e conceder, em definitivo, a ordem, nos termos do voto do Relator. Brasília, 11 de novembro de 2014.",0
Agravo regimental em recurso extraordinário com agravo. 2. Direito Administrativo. Concurso público. Anulação pelo Tribunal de Contas do Estado. 3. Exoneração do servidor. Responsabilidade objetiva do Estado não demonstrada. 4. Nexo de causalidade entre ação ou omissão e o dano. Revolvimento do acervo fático-probatório. Súmula 279. 5. Ausência de argumentos suficientes para infirmar a decisão recorrida. 6. Agravo regimental a que se nega provimento.,"Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, denegar a ordem, nos termos do voto do Relator. Brasília, 28 de outubro de 2014.",0
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PREVIDENCIÁRIO. PENSÃO POR MORTE. VALOR. IMPOSSIBILIDADE DO REEXAME DE PROVAS. SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem de habeas corpus, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. ADMINISTRATIVO. INSTALAÇÃO DE PORTA ELETRÔNICA DE SEGURANÇA. LEI N. 7.494/1994. MUNICÍPIO DE PORTO ALEGRE. POSTOS DE AUTOATENDIMENTO BANCÁRIO. IMPOSSIBILIDADE DA ANÁLISE DA LEGISLAÇÃO LOCAL: SÚMULA N. 280 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. FIXAÇÃO DE HONORÁRIOS ADVOCATÍCIOS. ALEGAÇÃO DE AFRONTA À COISA JULGADA. NECESSIDADE DA ANÁLISE DE LEGISLAÇÃO INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em denegar a ordem, nos termos do voto da Relatora. Ausente, justificadamente, o Ministro Gilmar Mendes.",0
Agravo regimental em agravo de instrumento. 2. Direito tributário. 3. Correção monetária. Créditos escriturais de IPI. 3. Reexame do acervo probatório. Súmula 279. 4. Agravo regimental a que se nega provimento.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em deferir a ordem de habeas corpus, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. CONSUMIDOR. SEGURO DE VIDA. CANCELAMENTO. MATÉRIA INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. INCIDÊNCIA DAS SÚMULAS N. 454 E 636 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,"Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, denegar a ordem, nos termos do voto do Relator. Brasília, 24 de fevereiro de 2015.",0
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PROCESSUAL CIVIL. PRECLUSÃO DO FUNDAMENTO INFRACONSTITUCIONAL AUTÔNOMO DO JULGADO RECORRIDO: SÚMULA N. 283 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,"Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Celso de Mello, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, indeferir o pedido de habeas corpus e revogar a liminar deferida, nos termos do voto do Relator. Brasília, 15 de setembro de 2015.",0
"COMPETÊNCIA CONCORRENTE – PREVIDÊNCIA SOCIAL – NORMAS GERAIS – EXTRAVASAMENTO. Artigo 7º, inciso I, da Lei nº 9.717/98. Extravasamento do campo relativo às normas gerais sobre previdência social.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Celso de Mello, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, indeferir o pedido de habeas corpus e revogar a liminar deferida, nos termos do voto do Relator. Brasília, 15 de setembro de 2015.",0
"EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. ACIDENTE DE TRÂNSITO. INDENIZAÇÃO POR DANOS MORAIS E MATERIAIS. VALOR DA CONDENAÇÃO. NECESSIDADE DE REEXAME DO CONJUNTO FÁTICO-PROBATÓRIO CONSTANTE DOS AUTOS. SÚMULA 279 DO STF. AGRAVO IMPROVIDO. I - A apreciação do recurso extraordinário quanto à efetiva ocorrência de danos morais e materiais ocasionados pelo recorrente, bem como quanto à fixação do montante indenizatório encontra óbice na Súmula 279 do STF. Precedentes. II - Agravo regimental improvido.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em, preliminarmente e por maioria, admitir o julgamento do habeas corpus e, nos termos do voto do relator e por unanimidade, indeferir a ordem, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. TRIBUTÁRIO. AÇÃO DE EXECUÇÃO FISCAL. RITO. IMPOSSIBILIDADE DA ANÁLISE DA LEGISLAÇÃO INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,"Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Gilmar Mendes, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, denegar a ordem, nos termos do voto do Relator. Brasília, 10 de maio de 2016.",0
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
